Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
presupuestos de reformas madrid;4;4;0;20;0.00;http://planreforma.com/blog/presupuesto-reformas-madrid/;0.04;0.00;0.81;608000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.78,0.22,0.11,0.99,0.22
presupuestos de reformas integrales;4;0;0;20;2.21;http://planreforma.com/presupuesto-reforma/;0.04;0.04;1.00;505000;0.25,0.25,0.50,0.25,0.25,0.25,0.25,0.99,0.99,0.50,0.50,0.25
presupuestos obra;4;3;-1;20;3.22;http://planreforma.com/;0.04;0.06;0.71;23700000;0.75,0.50,0.75,0.75,0.50,0.25,0.75,0.99,0.50,0.25,0.50,0.75
precios reformas pisos;4;4;0;20;2.27;http://planreforma.com/blog/precio-de-la-reforma-de-un-piso-de-100-m2/;0.04;0.04;0.87;559000;0.25,0.25,0.50,0.75,0.99,0.25,0.50,0.75,0.75,0.25,0.25,0.75
precios de reformas de pisos;4;4;0;20;1.08;http://planreforma.com/blog/precio-de-la-reforma-de-un-piso-de-100-m2/;0.04;0.02;0.94;600000;0.40,0.20,0.20,0.40,0.40,0.80,0.99,0.80,0.20,0.20,0.20,0.20
precio decorador;4;0;0;20;0.77;http://planreforma.com/blog/presupuestos-de-decoracion-cuanto-cuesta-un-decorador/;0.04;0.01;0.63;417000;0.33,0.67,0.33,0.67,0.67,0.67,0.67,0.33,0.67,0.33,0.99,0.67
comparador de presupuestos;4;8;4;20;1.09;http://planreforma.com/blog/comparador-de-presupuestos-de-arquitectos-y-decoradores/;0.04;0.02;0.70;381000;0.99,0.40,0.99,0.60,0.20,0.20,0.40,0.40,0.20,0.20,0.40,0.40
reformas integrales viviendas;4;4;0;20;0.00;http://planreforma.com/;0.04;0.00;0.73;511000;0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.67,0.99,0.33
ideas reformas pisos;4;4;0;20;2.69;http://planreforma.com/blog/las-10-cosas-que-debes-saber-al-hacer-una-reforma-integral/;0.04;0.05;0.53;474000;0.50,0.25,0.25,0.25,0.25,0.50,0.50,0.50,0.99,0.75,0.99,0.99
instalacion de ascensores en edificios;4;0;0;20;0.00;http://planreforma.com/blog/cuanto-cuesta-instalar-un-ascensor-en-un-edificio-antigua-y-otros-aspectos-tecnicos-a-tener-en-cuenta/;0.04;0.00;1.00;598000;0.99,0.56,0.14,0.28,0.99,0.56,0.14,0.14,0.14,0.14,0.14,0.14
presupuesto reformar piso;4;0;0;20;2.73;http://planreforma.com/blog/cuanto-cuesta-reformar-un-piso/;0.04;0.05;0.90;394000;0.67,0.33,0.99,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.67,0.33
presupuestos reformas vivienda;4;0;0;20;2.74;http://planreforma.com/presupuesto-reforma/;0.04;0.05;0.95;21200000;0.40,0.20,0.40,0.60,0.80,0.20,0.20,0.40,0.40,0.20,0.99,0.60
ventanas de aluminio o pvc que es mejor;4;4;0;20;0.00;http://planreforma.com/blog/ventanas-de-aluminio-o-de-pvc-que-elegir/;0.04;0.00;0.59;483000;0.75,0.75,0.75,0.75,0.99,0.25,0.25,0.50,0.50,0.25,0.50,0.50
cerramientos de pvc precios;4;3;-1;20;0.72;http://planreforma.com/blog/ventanas-de-aluminio-o-de-pvc-que-elegir/;0.04;0.01;0.75;417000;0.99,0.67,0.67,0.33,0.33,0.33,0.67,0.67,0.67,0.67,0.99,0.67
presupuesto reformar casa;2;2;0;10;2.04;http://planreforma.com/;0.03;0.03;0.84;505000;0.99,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.99
reformar una casa;16;12;-4;260;1.95;http://planreforma.com/presupuesto-reforma/;0.03;0.03;0.78;13600000;0.82,0.44,0.36,0.54,0.54,0.82,0.99,0.99,0.82,0.67,0.82,0.82
presupuestos de reformas de casas;2;1;-1;10;1.56;http://planreforma.com/;0.03;0.02;1.00;12100000;0.99,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.20,0.20
presupuestos construccion casa;2;2;0;10;1.58;http://planreforma.com/calculador-obra_nueva/;0.03;0.02;0.82;10200000;0.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.99
blog reformas integrales;2;0;0;10;3.70;http://planreforma.com/blog/;0.03;0.06;0.73;190000;0.67,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.99,0.33,0.33,0.67
como decorar un recibidor;15;15;0;260;0.25;http://planreforma.com/blog/ideas-sencillas-decorar-recibidor/;0.03;0.00;0.19;772000;0.99,0.81,0.81,0.81,0.81,0.99,0.99,0.81,0.99,0.66,0.99,0.99
reforma casas;13;13;0;140;2.34;http://planreforma.com/;0.03;0.04;0.78;39300000;0.99,0.65,0.54,0.35,0.35,0.42,0.42,0.35,0.42,0.35,0.99,0.81
reformas de baños pequeños;13;15;2;140;1.50;http://planreforma.com/blog/9-consejos-para-ganar-espacio-en-banos-pequenos/;0.03;0.02;0.88;966000;0.99,0.65,0.42,0.27,0.35,0.65,0.65,0.65,0.42,0.19,0.54,0.54
sillas de colores;13;13;0;140;0.45;http://planreforma.com/blog/decorar-mesa-comedor-sillas-diferentes/;0.03;0.00;0.64;1610000;0.81,0.67,0.67,0.52,0.67,0.67,0.81,0.81,0.99,0.52,0.81,0.99
reformas pisos madrid;13;13;0;140;3.41;http://planreforma.com/blog/presupuesto-reformas-madrid/;0.03;0.06;0.88;738000;0.99,0.54,0.42,0.54,0.42,0.54,0.54,0.42,0.42,0.42,0.65,0.42
cuanto cuesta una cocina;13;8;-5;140;0.82;http://planreforma.com/calculador-cocina/;0.03;0.01;0.28;1750000;0.82,0.65,0.53,0.65,0.65,0.65,0.82,0.65,0.99,0.65,0.99,0.99
vinilos efecto espejo;8;7;-1;40;0.25;http://planreforma.com/blog/soluciones-para-ventanas-ver-y-que-no-te-vean/;0.03;0.00;0.77;109000;0.99,0.99,0.80,0.60,0.99,0.99,0.99,0.80,0.99,0.80,0.60,0.60
como reformar mi casa;9;9;0;40;1.26;http://planreforma.com/;0.03;0.02;0.74;519000;0.18,0.24,0.41,0.12,0.12,0.24,0.18,0.99,0.06,0.06,0.24,0.24
arquitectos baratos;7;7;0;30;0.67;http://planreforma.com/blog/contratar-a-un-decorador-o-a-un-arquitecto-para-una-reforma-hoy-es-barato/;0.03;0.01;0.94;1010000;0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60,0.99
coste reforma cocina;9;10;1;40;3.71;http://planreforma.com/blog/cuanto-cuesta-reformar-una-cocina/;0.03;0.06;0.81;389000;0.80,0.80,0.40,0.80,0.80,0.80,0.80,0.80,0.99,0.99,0.99,0.80
dormitorios sin cabecero;9;8;-1;40;0.00;http://planreforma.com/blog/ideas-cabeceros-para-la-cama-ii/;0.03;0.00;0.41;679000;0.56,0.56,0.56,0.43,0.71,0.71,0.43,0.43,0.71,0.56,0.99,0.43
aluminio y pvc;7;5;-2;30;0.70;http://planreforma.com/blog/ventanas-de-aluminio-o-de-pvc-que-elegir/;0.03;0.01;0.52;1690000;0.50,0.50,0.50,0.50,0.50,0.50,0.75,0.75,0.99,0.75,0.75,0.25
precio construccion chalet;7;9;2;30;0.59;http://planreforma.com/blog/cuanto-cuesta-construir-la-casa-de-tus-suenos/;0.03;0.00;0.71;518000;0.99,0.99,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.99,0.50
presupuesto reformar baño;7;0;0;30;1.48;http://planreforma.com/blog/cuanto-cuesta-reformar-un-bano/;0.03;0.02;0.86;391000;0.40,0.40,0.40,0.60,0.80,0.60,0.99,0.80,0.60,0.40,0.80,0.60
cuanto vale reformar una cocina;7;7;0;30;0.97;http://planreforma.com/blog/cuanto-cuesta-reformar-una-cocina/;0.03;0.01;0.83;177000;0.80,0.40,0.60,0.40,0.40,0.80,0.80,0.20,0.80,0.80,0.99,0.80
cocina suelo gris;7;8;1;30;0.00;http://planreforma.com/blog/que-suelo-elegir-para-una-cocina/;0.03;0.00;0.02;684000;0.60,0.40,0.40,0.40,0.60,0.40,0.60,0.60,0.80,0.60,0.80,0.99
hormigon impreso piscinas;7;7;0;30;4.38;http://planreforma.com/blog/sabes-como-el-hormigon-impreso-puede-dar-juego-en-tu-jardin/;0.03;0.07;0.78;123000;0.60,0.60,0.99,0.99,0.20,0.40,0.20,0.20,0.20,0.40,0.40,0.60
presupuestos de obras y reformas;7;6;-1;30;0.00;http://planreforma.com/;0.03;0.00;0.83;12100000;0.99,0.43,0.56,0.43,0.14,0.14,0.28,0.71,0.56,0.43,0.28,0.14
proyecto reforma vivienda;7;8;1;30;1.35;http://planreforma.com/blog/cuales-son-los-honorarios-de-un-arquitecto/;0.03;0.02;0.65;19600000;0.43,0.28,0.56,0.99,0.43,0.28,0.28,0.28,0.28,0.14,0.56,0.28
mejor suelo cocina;7;7;0;30;0.09;http://planreforma.com/blog/que-suelo-elegir-para-una-cocina/;0.03;0.00;0.33;15400000;0.99,0.99,0.75,0.25,0.25,0.25,0.75,0.50,0.50,0.50,0.99,0.99
ideas pintar piso;8;7;-1;40;0.00;http://planreforma.com/blog/consejos-para-pintar-un-piso/;0.03;0.00;0.07;532000;0.43,0.43,0.71,0.43,0.43,0.56,0.43,0.43,0.71,0.43,0.71,0.99
reformas integrales de pisos;8;0;0;40;2.29;http://planreforma.com/;0.03;0.03;0.83;397000;0.99,0.60,0.80,0.60,0.99,0.99,0.20,0.60,0.99,0.60,0.99,0.99
licencias de obras madrid;10;9;-1;40;1.59;http://planreforma.com/blog/que-permisos-tengo-que-solicitar-para-hacer-obras-en-mi-piso/;0.03;0.02;0.83;627000;0.36,0.27,0.18,0.18,0.09,0.09,0.27,0.99,0.45,0.36,0.45,0.27
reformar tu casa;7;8;1;30;1.95;http://planreforma.com/calculador-reforma/;0.03;0.03;0.64;949000;0.75,0.50,0.25,0.50,0.75,0.75,0.99,0.50,0.75,0.25,0.99,0.75
cabeceros de cama de obra;7;7;0;30;0.00;http://planreforma.com/blog/ideas-cabeceros-para-la-cama-ii/;0.03;0.00;0.14;70000;0.43,0.28,0.14,0.43,0.14,0.43,0.43,0.99,0.28,0.43,0.71,0.71
coste construccion casa;9;8;-1;40;0.24;http://planreforma.com/calculador-obra_nueva/;0.03;0.00;0.68;1980000;0.43,0.28,0.43,0.56,0.43,0.56,0.99,0.99,0.99,0.43,0.28,0.56
presupuesto cuarto de baño;9;6;-3;40;1.17;http://planreforma.com/blog/cuanto-cuesta-reformar-un-bano/;0.03;0.01;0.89;20400000;0.56,0.56,0.56,0.43,0.14,0.43,0.56,0.56,0.71,0.43,0.56,0.99
aislante de sonido;7;5;-2;30;0.36;http://planreforma.com/blog/%C2%BFque-materiales-son-aislantes-acusticos/;0.03;0.00;0.98;542000;0.60,0.40,0.60,0.40,0.20,0.20,0.40,0.60,0.99,0.60,0.60,0.60
presupuestos reformas baños;7;8;1;30;2.44;http://planreforma.com/blog/cuanto-cuesta-reformar-un-bano/;0.03;0.04;0.83;498000;0.28,0.28,0.28,0.14,0.28,0.14,0.14,0.99,0.56,0.56,0.71,0.71
decorar un recibidor;14;11;-3;170;0.12;http://planreforma.com/blog/ideas-sencillas-decorar-recibidor/;0.03;0.00;0.05;760000;0.81,0.81,0.43,0.67,0.67,0.67,0.81,0.81,0.81,0.67,0.99,0.99
reformas casas;14;10;-4;170;2.04;http://planreforma.com/blog/;0.03;0.03;0.88;19400000;0.81,0.42,0.81,0.65,0.42,0.65,0.54,0.65,0.65,0.65,0.99,0.81
grava para jardin;14;11;-3;170;0.09;http://planreforma.com/blog/las-gravas-dan-mucho-juego-en-tu-jardin/;0.03;0.00;0.49;572000;0.81,0.66,0.99,0.99,0.44,0.44,0.53,0.53,0.28,0.06,0.28,0.28
decorar entrada;14;13;-1;170;0.00;http://planreforma.com/blog/ideas-sencillas-decorar-recibidor/;0.03;0.00;0.07;1380000;0.65,0.42,0.42,0.35,0.42,0.81,0.65,0.99,0.99,0.54,0.65,0.65
troncos de madera;18;14;-4;390;0.10;http://planreforma.com/blog/13-ideas-para-decorar-paredes-con-troncos-de-madera/;0.03;0.00;0.26;667000;0.66,0.44,0.54,0.36,0.24,0.44,0.66,0.66,0.99,0.99,0.99,0.81
dimensiones silla de ruedas;12;11;-1;90;0.20;http://planreforma.com/blog/adaptar-un-piso-o-vivienda-para-discapacitados-en-sillas-de-ruedas/;0.03;0.00;0.30;444000;0.82,0.82,0.99,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.82,0.99
reforma piso;15;0;0;210;2.64;http://planreforma.com/blog/las-10-cosas-que-debes-saber-al-hacer-una-reforma-integral/;0.03;0.03;0.66;25700000;0.53,0.66,0.53,0.44,0.44,0.44,0.53,0.66,0.66,0.66,0.81,0.99
reformas integrales precios;15;12;-3;210;3.04;http://planreforma.com/blog/precio-de-la-reforma-de-un-piso-de-100-m2/;0.03;0.04;0.88;416000;0.28,0.81,0.53,0.44,0.34,0.44,0.99,0.53,0.44,0.44,0.81,0.99
como hacer una puerta corredera;16;18;2;210;1.36;http://planreforma.com/blog/nos-vamos-de-reformas-puertas-correderas-ii/;0.03;0.02;0.16;362000;0.81,0.66,0.53,0.53,0.44,0.66,0.53,0.53,0.81,0.81,0.99,0.99
reformar una casa;17;13;-4;260;1.95;http://planreforma.com/;0.03;0.02;0.78;13600000;0.82,0.44,0.36,0.54,0.54,0.82,0.99,0.99,0.82,0.67,0.82,0.82
casas para reformar;17;20;3;260;1.51;http://planreforma.com/;0.03;0.02;0.55;12900000;0.82,0.67,0.54,0.67,0.67,0.99,0.67,0.67,0.54,0.54,0.54,0.54
temperatura ideal calefaccion;17;15;-2;260;5.57;http://planreforma.com/blog/temperatura-ideal/;0.03;0.08;0.03;2910000;0.04,0.01,0.01,0.01,0.01,0.01,0.02,0.05,0.45,0.99,0.68,0.37
tarimas de madera para exteriores;5;5;0;20;1.88;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.02;0.02;0.88;574000;0.33,0.67,0.99,0.67,0.67,0.99,0.67,0.67,0.67,0.33,0.67,0.99
tarima exterior madera;6;7;1;20;0.65;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.02;0.00;0.84;501000;0.25,0.99,0.99,0.99,0.75,0.50,0.25,0.25,0.25,0.25,0.75,0.50
dibujar croquis;5;5;0;20;0.02;http://planreforma.com/ayuda/usuario/como_hacer_croquis/;0.02;0.00;0.00;293000;0.67,0.67,0.99,0.33,0.33,0.33,0.67,0.33,0.67,0.99,0.99,0.99
presupuesto construccion chalet;5;5;0;20;1.31;http://planreforma.com/blog/cuanto-cuesta-construir-la-casa-de-tus-suenos/;0.02;0.01;0.74;342000;0.22,0.22,0.99,0.22,0.22,0.22,0.11,0.11,0.11,0.22,0.11,0.22
maderas sinteticas para exteriores;6;7;1;20;1.00;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.02;0.01;0.84;494000;0.75,0.50,0.75,0.99,0.50,0.25,0.50,0.50,0.50,0.25,0.50,0.50
ideas para alicatar un baño;5;6;1;20;0.00;http://planreforma.com/blog/9-consejos-para-ganar-espacio-en-banos-pequenos/;0.02;0.00;0.23;65000;0.99,0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.67,0.99,0.99,0.67
modelos de presupuestos de reformas;5;6;1;20;1.70;http://planreforma.com/blog/como-elegir-el-mejor-presupuesto-de-reforma-%C2%BFque-debe-contener/;0.02;0.02;1.00;427000;0.60,0.20,0.20,0.20,0.20,0.20,0.20,0.60,0.99,0.80,0.40,0.20
empresas de reforma;5;4;-1;20;5.09;http://planreforma.com/;0.02;0.07;0.88;80800000;0.40,0.20,0.40,0.40,0.40,0.40,0.60,0.99,0.40,0.20,0.40,0.80
precios reformas pisos;5;0;0;20;2.27;http://planreforma.com/presupuesto-reforma/;0.02;0.03;0.87;559000;0.25,0.25,0.50,0.75,0.99,0.25,0.50,0.75,0.75,0.25,0.25,0.75
ejemplo presupuesto reforma vivienda;6;0;0;20;0.00;http://planreforma.com/blog/precio-de-la-reforma-de-un-piso-de-100-m2/;0.02;0.00;0.69;540000;0.25,0.25,0.25,0.50,0.25,0.25,0.50,0.99,0.75,0.50,0.50,0.75
construir chalet precio;6;5;-1;20;0.52;http://planreforma.com/blog/cuanto-cuesta-construir-la-casa-de-tus-suenos/;0.02;0.00;0.63;428000;0.75,0.50,0.50,0.25,0.75,0.50,0.75,0.25,0.50,0.50,0.75,0.99
ideas reformas pisos;5;0;0;20;2.69;http://planreforma.com/blog/;0.02;0.03;0.53;474000;0.50,0.25,0.25,0.25,0.25,0.50,0.50,0.50,0.99,0.75,0.99,0.99
reformas integrales pisos;6;4;-2;20;4.19;http://planreforma.com/;0.02;0.05;0.81;406000;0.50,0.25,0.25,0.25,0.25,0.50,0.25,0.75,0.99,0.75,0.99,0.75
reformas integral;5;0;0;20;1.92;http://planreforma.com/;0.02;0.02;0.94;25700000;0.33,0.33,0.33,0.67,0.99,0.33,0.33,0.99,0.67,0.33,0.67,0.99
presupuestos baños;5;4;-1;20;2.31;http://planreforma.com/blog/presupuesto-de-la-reforma-de-un-bano/;0.02;0.03;0.82;705000;0.50,0.50,0.50,0.25,0.50,0.25,0.50,0.50,0.50,0.50,0.99,0.75
cedula de habitabilidad galicia;6;6;0;20;0.02;http://planreforma.com/blog/que-es-la-cedula-de-habitabilidad-y-como-tramitarla/;0.02;0.00;0.11;3000;0.50,0.50,0.50,0.50,0.50,0.25,0.50,0.75,0.99,0.25,0.50,0.50
tarimas sinteticas para exterior;6;5;-1;20;1.59;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.02;0.02;0.63;39000;0.50,0.25,0.99,0.50,0.75,0.50,0.25,0.50,0.25,0.25,0.75,0.75
presupuestos de baños;5;5;0;20;1.69;http://planreforma.com/blog/presupuesto-de-la-reforma-de-un-bano/;0.02;0.02;0.85;657000;0.33,0.67,0.33,0.33,0.67,0.33,0.67,0.99,0.67,0.67,0.99,0.67
aluminio pvc;5;5;0;20;0.81;http://planreforma.com/blog/ventanas-de-aluminio-o-de-pvc-que-elegir/;0.02;0.01;0.49;7370000;0.99,0.99,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.67
coste reforma vivienda;5;0;0;20;3.84;http://planreforma.com/calculador-reforma/;0.02;0.05;0.78;541000;0.50,0.50,0.50,0.99,0.99,0.99,0.99,0.99,0.50,0.50,0.50,0.99
coste reforma vivienda;6;0;0;20;3.84;http://planreforma.com/presupuesto-reforma/;0.02;0.05;0.78;541000;0.50,0.50,0.50,0.99,0.99,0.99,0.99,0.99,0.50,0.50,0.50,0.99
decoracion sillas comedor;6;6;0;20;0.40;http://planreforma.com/blog/decorar-mesa-comedor-sillas-diferentes/;0.02;0.00;0.70;1530000;0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.67,0.99,0.67,0.67,0.99
ventanas aluminio y pvc;6;5;-1;20;0.67;http://planreforma.com/blog/ventanas-de-aluminio-o-de-pvc-que-elegir/;0.02;0.00;0.71;681000;0.50,0.75,0.25,0.25,0.25,0.25,0.50,0.25,0.50,0.75,0.25,0.99
ventana de aluminio o pvc;5;5;0;20;0.77;http://planreforma.com/blog/ventanas-de-aluminio-o-de-pvc-que-elegir/;0.02;0.01;0.66;517000;0.20,0.20,0.40,0.20,0.40,0.60,0.20,0.40,0.60,0.20,0.99,0.99
reformar mi piso;6;7;1;20;1.42;http://planreforma.com/blog/quiero-reformar-mi-piso-%C2%BFpor-donde-empiezo-i/;0.02;0.01;0.76;7520000;0.99,0.50,0.99,0.50,0.50,0.50,0.99,0.99,0.99,0.50,0.99,0.99
cuanto vale construir un chalet;6;6;0;20;0.00;http://planreforma.com/blog/cuanto-cuesta-construir-la-casa-de-tus-suenos/;0.02;0.00;0.48;34000;0.25,0.50,0.50,0.50,0.25,0.99,0.50,0.75,0.25,0.25,0.25,0.25
obras de reforma;6;7;1;20;1.90;http://planreforma.com/;0.02;0.02;0.63;59600000;0.99,0.99,0.99,0.67,0.33,0.33,0.99,0.99,0.67,0.67,0.99,0.99
tarimas madera exterior;5;6;1;20;1.57;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.02;0.02;0.81;449000;0.60,0.80,0.99,0.80,0.60,0.40,0.40,0.20,0.20,0.20,0.40,0.20
tu reforma;13;11;-2;110;1.62;http://planreforma.com/presupuesto-reforma/;0.02;0.02;0.19;49000000;0.81,0.67,0.81,0.67,0.33,0.19,0.43,0.99,0.67,0.43,0.43,0.67
arboles de navidad adornados;13;14;1;110;0.00;http://planreforma.com/blog/arboles-navidad-decorados-estilo-nordico/;0.02;0.00;0.00;20000;0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.03,0.44,0.99,0.01,0.00
gravilla para jardin;13;14;1;110;0.11;http://planreforma.com/blog/las-gravas-dan-mucho-juego-en-tu-jardin/;0.02;0.00;0.27;515000;0.99,0.12,0.19,0.54,0.54,0.54,0.42,0.42,0.15,0.04,0.35,0.54
reformas de pisos en madrid;13;13;0;110;2.65;http://planreforma.com/blog/presupuesto-reformas-madrid/;0.02;0.03;0.93;761000;0.52,0.24,0.33,0.43,0.33,0.33,0.43,0.43,0.43,0.99,0.81,0.67
decorar recibidor pequeño;14;13;-1;140;0.51;http://planreforma.com/blog/ideas-sencillas-decorar-recibidor/;0.02;0.00;0.05;179000;0.54,0.54,0.54,0.42,0.35,0.35,0.81,0.81,0.99,0.35,0.27,0.65
reformas de vivienda;11;12;1;20;2.11;http://planreforma.com/;0.02;0.02;0.99;18700000;0.67,0.33,0.99,0.33,0.33,0.67,0.67,0.33,0.33,0.67,0.67,0.33
escalera de buhardilla;11;10;-1;20;0.45;http://planreforma.com/blog/abrir-hueco-para-poner-una-escalera-en-un-atico-o-buhardilla-y-comunicarlo-con-una-terraza/;0.02;0.00;0.55;395000;0.67,0.33,0.33,0.33,0.67,0.33,0.67,0.33,0.99,0.33,0.99,0.67
ideas para el recibidor;11;11;0;20;0.00;http://planreforma.com/blog/ideas-sencillas-decorar-recibidor/;0.02;0.00;0.02;366000;0.50,0.50,0.25,0.25,0.25,0.75,0.50,0.99,0.99,0.50,0.75,0.75
reforma integral cocina precio;11;0;0;20;1.69;http://planreforma.com/presupuesto-reforma/;0.02;0.02;0.89;590000;0.75,0.50,0.50,0.25,0.50,0.75,0.75,0.50,0.50,0.25,0.75,0.99
instalacion tarima exterior;11;11;0;20;2.02;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.02;0.02;0.85;224000;0.99,0.99,0.99,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
papel y pintura;11;11;0;20;0.00;http://planreforma.com/blog/papel-pintado-vs-pintura/;0.02;0.00;0.36;26500000;0.99,0.67,0.33,0.67,0.33,0.33,0.67,0.67,0.67,0.33,0.67,0.67
decoradores de casas;11;15;4;20;0.36;http://planreforma.com/;0.02;0.00;0.84;533000;0.50,0.25,0.25,0.50,0.25,0.25,0.50,0.25,0.50,0.25,0.99,0.25
ventanas aluminio rotura puente termico;11;10;-1;20;1.37;http://planreforma.com/blog/ventanas-de-aluminio-o-de-pvc-que-elegir/;0.02;0.01;0.69;61000;0.67,0.67,0.67,0.33,0.33,0.67,0.33,0.67,0.99,0.99,0.67,0.99
sillas de colores para comedor;11;0;0;20;0.36;http://planreforma.com/blog/decorar-mesa-comedor-sillas-diferentes/;0.02;0.00;0.80;458000;0.50,0.50,0.25,0.50,0.50,0.99,0.75,0.99,0.50,0.50,0.25,0.25
presupuesto reforma local;11;10;-1;20;0.00;http://planreforma.com/presupuesto-categorias-reformas_locales_comerciales/;0.02;0.00;0.94;20100000;0.67,0.67,0.99,0.67,0.99,0.33,0.67,0.67,0.67,0.33,0.67,0.67
decoracion de salones minimalistas;11;10;-1;20;0.00;http://planreforma.com/blog/como-decorar-un-salon-con-estilo-minimalista/;0.02;0.00;0.12;421000;0.20,0.20,0.20,0.40,0.40,0.40,0.80,0.20,0.99,0.80,0.60,0.40
reforma en madrid;11;0;0;20;2.04;http://planreforma.com/blog/presupuesto-reformas-madrid/;0.02;0.02;0.86;53800000;0.67,0.33,0.99,0.33,0.67,0.33,0.67,0.67,0.67,0.67,0.33,0.99
reforma de baños precios;11;10;-1;20;1.71;http://planreforma.com/blog/cuanto-cuesta-reformar-un-bano/;0.02;0.02;0.88;662000;0.75,0.50,0.50,0.50,0.50,0.75,0.75,0.75,0.25,0.25,0.75,0.99
instalar tarima exterior;11;10;-1;20;0.00;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.02;0.00;0.85;319000;0.25,0.50,0.75,0.75,0.99,0.50,0.25,0.25,0.25,0.25,0.25,0.25
precios de reformas de baños;11;11;0;20;1.57;http://planreforma.com/blog/cuanto-cuesta-reformar-un-bano/;0.02;0.02;0.93;487000;0.99,0.25,0.75,0.50,0.50,0.50,0.99,0.25,0.25,0.25,0.50,0.50
reformar una vivienda;11;0;0;20;2.25;http://planreforma.com/presupuesto-reforma/;0.02;0.02;0.87;13800000;0.40,0.40,0.20,0.20,0.40,0.20,0.20,0.20,0.20,0.40,0.99,0.80
cabeceros de obra;12;17;5;70;0.68;http://planreforma.com/blog/ideas-cabeceros-para-la-cama/;0.02;0.00;0.38;586000;0.64,0.45,0.45,0.64,0.64,0.82,0.82,0.99,0.99,0.64,0.82,0.99
reformar casas;12;12;0;70;2.81;http://planreforma.com/;0.02;0.03;0.73;12700000;0.99,0.64,0.45,0.45,0.64,0.45,0.45,0.45,0.45,0.45,0.82,0.45
medidas sillas de ruedas;12;12;0;70;0.43;http://planreforma.com/blog/adaptar-un-piso-o-vivienda-para-discapacitados-en-sillas-de-ruedas/;0.02;0.00;0.86;643000;0.71,0.99,0.71,0.71,0.99,0.71,0.99,0.99,0.99,0.99,0.99,0.99
decorar con papel pintado y pintura;12;12;0;70;0.23;http://planreforma.com/blog/papel-pintado-vs-pintura/;0.02;0.00;0.54;341000;0.50,0.36,0.21,0.50,0.28,0.14,0.50,0.79,0.99,0.14,0.28,0.36
piscinas obra;12;13;1;70;1.39;http://planreforma.com/blog/piscina-de-obra-o-prefabricada/;0.02;0.01;0.89;8680000;0.28,0.28,0.28,0.53,0.99,0.82,0.53,0.28,0.18,0.18,0.24,0.28
reforma completa piso;9;12;3;30;1.30;http://planreforma.com/blog/las-10-cosas-que-debes-saber-al-hacer-una-reforma-integral/;0.02;0.01;0.86;359000;0.14,0.28,0.28,0.43,0.14,0.28,0.71,0.56,0.56,0.28,0.43,0.99
presupuesto reformar casa;3;0;0;10;2.04;http://planreforma.com/calculador-reforma/;0.02;0.02;0.84;505000;0.99,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.99
reformar un baño precio;9;9;0;30;1.28;http://planreforma.com/blog/cuanto-cuesta-reformar-un-bano/;0.02;0.01;0.74;3230000;0.80,0.40,0.40,0.40,0.40,0.40,0.80,0.99,0.20,0.20,0.60,0.60
precios de reformas integrales;9;7;-2;30;2.37;http://planreforma.com/presupuesto-reforma/;0.02;0.02;0.93;535000;0.60,0.80,0.80,0.20,0.20,0.20,0.20,0.60,0.60,0.99,0.99,0.99
ejemplo presupuesto reforma;10;8;-2;30;0.00;http://planreforma.com/blog/precio-de-la-reforma-de-un-piso-de-100-m2/;0.02;0.00;0.65;17900000;0.80,0.60,0.60,0.40,0.20,0.20,0.60,0.60,0.60,0.60,0.99,0.99
