precio instalacion aire acondicionado,9,9,0,320,1.64,http://www.hazmeprecio.com/presupuesto/instalacion-aire-acondicionado,0.57,0.64,0.94,724000,"0.44,0.54,0.67,0.99,0.82,0.44,0.36,0.28,0.24,0.28,0.36,0.36",hazmeprecio
cerrajeros oviedo,15,17,2,320,13.86,http://www.habitissimo.es/empresas/cerrajeros/asturias/oviedo,0,0.03,0.95,177000,"0.44,0.99,0.44,0.44,0.44,0.28,0.36,0.36,0.24,0.54,0.36,0.28",habitissimo
cerrajeros oviedo,19,18,-1,320,13.86,http://www.cerrajeros-24horas.eu/cerrajero-oviedo-barato.html,0.62,0.99,0.95,177000,"0.44,0.99,0.44,0.44,0.44,0.28,0.36,0.36,0.24,0.54,0.36,0.28",cerrajeros-24horas
fontanero alicante,10,10,0,320,3.09,http://www.habitissimo.es/presupuestos/fontaneros/alicante,0.01,0.04,0.94,367000,"0.67,0.54,0.44,0.54,0.54,0.67,0.54,0.99,0.81,0.67,0.44,0.54",habitissimo
fontanero alicante,16,17,1,320,3.09,http://www.habitissimo.es/presupuestos/fontaneros/alicante/alicante,0,0,0.94,367000,"0.67,0.54,0.44,0.54,0.54,0.67,0.54,0.99,0.81,0.67,0.44,0.54",habitissimo
fontanero alicante,9,9,0,320,3.09,http://www.fontaneros-24horas.eu/fontanero-alicante-barato.html,3.9,2.38,0.94,367000,"0.67,0.54,0.44,0.54,0.54,0.67,0.54,0.99,0.81,0.67,0.44,0.54",fontaneros-24horas
cerrajeros urgentes madrid,1,1,0,260,42.49,http://www.cerrajerosmadridd24horas.com/,6.69,12.06,0.93,192000,"0.99,0.81,0.81,0.54,0.35,0.54,0.44,0.44,0.44,0.44,0.23,0.44",cerrajerosmadridd24horas
cambiar correa persiana,18,18,0,320,5.93,http://www.habitissimo.es/presupuestos/alava/vitoria-gasteiz/cambiar-de-lado-correa-de-persiana,0,0,0.21,40000,"0.54,0.44,0.54,0.67,0.81,0.99,0.67,0.81,0.67,0.54,0.99,0.81",habitissimo
pintores madrid,17,17,0,1900,2.52,http://www.habitissimo.es/presupuestos/pintores/madrid,0.01,0.03,0.75,866000,"0.83,0.66,0.99,0.66,0.55,0.45,0.55,0.83,0.66,0.66,0.83,0.83",habitissimo
reparacion de electrodomesticos,11,9,-2,880,3.68,https://www.hogar-soluciones.es/servicios/servicio_Tecnico,7.89,19.43,0.8,603000,"0.77,0.68,0.77,0.99,0.55,0.55,0.55,0.68,0.55,0.55,0.68,0.55",hogarsoluciones
reformas zaragoza,16,15,-1,720,1.87,http://www.habitissimo.es/empresas/reformas/zaragoza,0,0.01,0.72,1300000,"0.82,0.99,0.82,0.99,0.99,0.67,0.67,0.67,0.82,0.67,0.99,0.82",habitissimo
reformas zaragoza,17,16,-1,720,1.87,http://www.habitissimo.es/presupuestos/reformas/zaragoza,0,0,0.72,1300000,"0.82,0.99,0.82,0.99,0.99,0.67,0.67,0.67,0.82,0.67,0.99,0.82",habitissimo
albañileria,11,11,0,1000,1.95,https://www.hogar-soluciones.es/servicios/albanileria,8.96,11.7,0.39,678000,"0.99,0.77,0.77,0.68,0.68,0.55,0.77,0.77,0.77,0.77,0.77,0.77",hogarsoluciones
carpinteria de aluminio madrid,9,9,0,260,2.24,http://www.habitissimo.es/empresas/carpinteria-aluminio/madrid,0.01,0.02,0.85,452000,"0.81,0.99,0.99,0.81,0.44,0.66,0.66,0.81,0.81,0.66,0.66,0.81",habitissimo
pintores en madrid,15,14,-1,1000,3.03,http://www.habitissimo.es/presupuestos/pintores/madrid,0,0.02,0.7,800000,"0.34,0.20,0.25,0.17,0.34,0.17,0.13,0.25,0.55,0.99,0.55,0.45",habitissimo
precio reforma baño,1,1,0,320,1.74,http://precio.habitissimo.es/reformas-banos,0.25,0.41,0.85,7930000,"0.82,0.67,0.67,0.67,0.67,0.54,0.67,0.67,0.82,0.67,0.99,0.99",habitissimo
precio reforma baño,8,10,2,320,1.74,http://planreforma.com/blog/cuanto-cuesta-reformar-un-bano/,0.28,0.23,0.85,7930000,"0.82,0.67,0.67,0.67,0.67,0.54,0.67,0.67,0.82,0.67,0.99,0.99",planreforma
precio reforma baño,5,6,1,320,1.74,http://tumanitas.com/precios-de-reformas/reformas-banos,0.45,0.64,0.85,7930000,"0.82,0.67,0.67,0.67,0.67,0.54,0.67,0.67,0.82,0.67,0.99,0.99",tumanitas
precio reforma baño,9,11,2,320,1.74,http://www.hazmeprecio.com/presupuesto/reforma-ba%C3%B1o,0.57,0.68,0.85,7930000,"0.82,0.67,0.67,0.67,0.67,0.54,0.67,0.67,0.82,0.67,0.99,0.99",hazmeprecio
precio reforma baño,4,4,0,320,1.74,http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/,2.71,2.1,0.85,7930000,"0.82,0.67,0.67,0.67,0.67,0.54,0.67,0.67,0.82,0.67,0.99,0.99",redformas
colocacion de parquet,15,14,-1,210,1.01,http://tenders.es/presupuesto/barcelona/barcelona/colocar-parquet-en-un-piso-de-75m_8728/,0.06,0.05,0.74,408000,"0.99,0.67,0.54,0.44,0.36,0.44,0.44,0.67,0.54,0.44,0.54,0.67",tenders
electricistas en madrid,3,4,1,320,10.32,http://rbtelectricistasmadrid.es/,3.23,2.89,0.5,538000,"0.82,0.82,0.82,0.82,0.99,0.82,0.82,0.82,0.99,0.99,0.82,0.67",rbtelectricistasmadrid
electricistas en madrid,3,4,1,320,10.32,http://rbtelectricistasmadrid.es/,3.23,2.89,0.5,538000,"0.82,0.82,0.82,0.82,0.99,0.82,0.82,0.82,0.99,0.99,0.82,0.67",rbtelectricistasmadrid
electricistas en madrid,2,2,0,320,10.32,http://www.servi-madrid24.com/,9.22,13,0.5,538000,"0.82,0.82,0.82,0.82,0.99,0.82,0.82,0.82,0.99,0.99,0.82,0.67",servimadrid24
electricistas en madrid,5,5,0,320,10.32,http://www.electricistasmadrid.eu/,5.9,5.28,0.5,538000,"0.82,0.82,0.82,0.82,0.99,0.82,0.82,0.82,0.99,0.99,0.82,0.67",electricistasmadrid
electricistas en madrid,6,6,0,320,10.32,http://ecoelectricistasmadrid.es/,6.45,8.12,0.5,538000,"0.82,0.82,0.82,0.82,0.99,0.82,0.82,0.82,0.99,0.99,0.82,0.67",ecoelectricistasmadrid
electricistas en madrid,12,13,1,320,10.32,http://www.hrzelectricistasmadrid.com/,2.04,2.39,0.5,538000,"0.82,0.82,0.82,0.82,0.99,0.82,0.82,0.82,0.99,0.99,0.82,0.67",hrzelectricistasmadrid
salones pintados,3,1,-2,260,0,http://fotos.habitissimo.es/foto/salon-comedor-pintado-en-dos-colores-a-juego_467772,0.03,0,0.03,830000,"0.82,0.82,0.67,0.82,0.67,0.67,0.67,0.82,0.82,0.54,0.82,0.99",habitissimo
reformas de viviendas,4,3,-1,320,4.17,http://precio.habitissimo.es/reformas-viviendas/madrid,0.03,0.14,0.86,10600000,"0.54,0.28,0.36,0.36,0.44,0.54,0.99,0.54,0.44,0.54,0.44,0.28",habitissimo
reformas de viviendas,9,8,-1,320,4.17,http://planreforma.com/,0.28,0.56,0.86,10600000,"0.54,0.28,0.36,0.36,0.44,0.54,0.99,0.54,0.44,0.54,0.44,0.28",planreforma
cerrajeria madrid,11,9,-2,320,23.11,http://www.cerrajerosmadridd24horas.com/cerrajeria-madrid/,0.82,0.8,0.93,479000,"0.99,0.82,0.67,0.82,0.99,0.67,0.82,0.99,0.82,0.99,0.99,0.82",cerrajerosmadridd24horas
reformas en madrid,12,12,0,1300,3.45,http://www.habitissimo.es/presupuestos/reformas/madrid,0.02,0.09,0.84,24300000,"0.99,0.99,0.81,0.81,0.81,0.45,0.62,0.99,0.81,0.81,0.99,0.99",habitissimo
reparacion electrodomesticos,19,18,-1,720,3.13,http://www.habitissimo.es/presupuestos/reparacion-electrodomesticos/barcelona,0,0.01,0.81,535000,"0.99,0.99,0.82,0.82,0.99,0.82,0.99,0.99,0.82,0.67,0.82,0.67",habitissimo
reparacion electrodomesticos,12,10,-2,720,3.13,https://www.hogar-soluciones.es/servicios/servicio_Tecnico,1.78,3.74,0.81,535000,"0.99,0.99,0.82,0.82,0.99,0.82,0.99,0.99,0.82,0.67,0.82,0.67",hogarsoluciones
reformas valencia,8,8,0,1300,1.56,http://www.habitissimo.es/empresas/reformas/valencia,0.06,0.09,0.75,9140000,"0.54,0.67,0.54,0.79,0.79,0.30,0.37,0.54,0.99,0.42,0.37,0.42",habitissimo
pulir parquet,4,3,-1,260,2.1,http://www.habitissimo.es/presupuestos/pulir-parquet/barcelona,0.03,0.06,0.8,147000,"0.99,0.99,0.81,0.81,0.81,0.53,0.81,0.99,0.81,0.81,0.99,0.99",habitissimo
pulir parquet,12,12,0,260,2.1,http://www.hazmeprecio.com/presupuesto/pulir-parquet/barcelona,0.2,0.29,0.8,147000,"0.99,0.99,0.81,0.81,0.81,0.53,0.81,0.99,0.81,0.81,0.99,0.99",hazmeprecio
carpinteria metalica valencia,8,7,-1,320,0.85,http://www.habitissimo.es/empresas/carpinteria-metalica/valencia,0.01,0.01,0.61,253000,"0.28,0.44,0.54,0.44,0.44,0.28,0.66,0.54,0.99,0.66,0.66,0.99",habitissimo
reformas integrales barcelona,19,18,-1,1000,4.29,http://precio.habitissimo.es/reformas-viviendas/barcelona,0,0.02,0.82,473000,"0.55,0.55,0.81,0.81,0.62,0.45,0.55,0.62,0.62,0.62,0.99,0.99",habitissimo
reformas integrales barcelona,14,12,-2,1000,4.29,http://planreforma.com/blog/opiniones-de-clientes-de-plan-reforma-reforma-integral-del-piso-de-montse-y-francesc-en-barcelona/,0.2,0.42,0.82,473000,"0.55,0.55,0.81,0.81,0.62,0.45,0.55,0.62,0.62,0.62,0.99,0.99",planreforma
cerramientos de porches,10,11,1,390,2.11,http://www.habitissimo.es/cerramientos-porches-terrazas_s,0.01,0.03,0.76,252000,"0.81,0.81,0.99,0.54,0.28,0.19,0.44,0.81,0.66,0.99,0.99,0.81",habitissimo
aire acondicionado centralizado,8,8,0,260,0.89,http://www.habitissimo.es/presupuestos/instalar-aire-acondicionado-centralizado,0.01,0.01,0.83,29900000,"0.54,0.67,0.82,0.99,0.99,0.82,0.54,0.36,0.54,0.54,0.82,0.67",habitissimo
toldos en barcelona,13,14,1,260,1.08,http://www.habitissimo.es/empresas/toldos/barcelona/barcelona,0,0,0.62,969000,"0.82,0.99,0.82,0.82,0.67,0.28,0.44,0.67,0.44,0.28,0.54,0.82",habitissimo
toldos en barcelona,14,15,1,260,1.08,http://www.habitissimo.es/presupuestos/toldos/barcelona,0,0,0.62,969000,"0.82,0.99,0.82,0.82,0.67,0.28,0.44,0.67,0.44,0.28,0.54,0.82",habitissimo
marcas de electrodomesticos,3,3,0,480,0.56,http://www.habitissimo.es/marcas/electrodomesticos,0.07,0.03,0.04,682000,"0.99,0.81,0.81,0.81,0.81,0.66,0.81,0.81,0.81,0.99,0.99,0.81",habitissimo
reformas piso,6,7,1,260,3.65,http://precio.habitissimo.es/reformas-viviendas,0.02,0.07,0.81,10400000,"0.82,0.99,0.36,0.12,0.12,0.06,0.67,0.44,0.15,0.24,0.36,0.15",habitissimo
reformas piso,11,0,0,260,3.65,http://planreforma.com/blog/precio-de-la-reforma-de-un-piso-de-100-m2/,0.35,0.62,0.81,10400000,"0.82,0.99,0.36,0.12,0.12,0.06,0.67,0.44,0.15,0.24,0.36,0.15",planreforma
reformas piso,12,9,-3,260,3.65,http://planreforma.com/presupuesto-reforma/,0.09,0.17,0.81,10400000,"0.82,0.99,0.36,0.12,0.12,0.06,0.67,0.44,0.15,0.24,0.36,0.15",planreforma
reformas murcia,12,12,0,320,1.95,http://www.habitissimo.es/empresas/reformas/murcia,0,0.01,0.85,1080000,"0.66,0.54,0.54,0.36,0.36,0.81,0.99,0.54,0.54,0.36,0.66,0.44",habitissimo
reformas murcia,13,14,1,320,1.95,http://precio.habitissimo.es/reformas/murcia,0,0,0.85,1080000,"0.66,0.54,0.54,0.36,0.36,0.81,0.99,0.54,0.54,0.36,0.66,0.44",habitissimo
reformas murcia,14,13,-1,320,1.95,http://www.habitissimo.es/presupuestos/reformas/murcia,0,0,0.85,1080000,"0.66,0.54,0.54,0.36,0.36,0.81,0.99,0.54,0.54,0.36,0.66,0.44",habitissimo
cerrajeros madrid centro,4,4,0,590,31.34,http://www.cerrajerosmadridd24horas.com/cerrajeros-madrid-centro-24-horas/,2.26,3,0.83,120000,"0.44,0.36,0.67,0.67,0.55,0.55,0.36,0.82,0.55,0.82,0.99,0.55",cerrajerosmadridd24horas
toldos malaga,14,0,0,590,0.84,http://www.habitissimo.es/empresas/toldos/malaga,0,0,0.67,401000,"0.82,0.99,0.99,0.99,0.67,0.55,0.44,0.55,0.55,0.36,0.67,0.67",habitissimo
aire acondicionado precios,10,13,3,590,0.68,http://precio.habitissimo.es/aire-acondicionado,0.02,0.01,0.98,69700000,"0.30,0.37,0.68,0.99,0.68,0.45,0.37,0.25,0.25,0.20,0.25,0.30",habitissimo
barnizar parquet,8,9,1,260,1.81,http://www.habitissimo.es/presupuestos/lijar-acuchillar-y-barnizar-parquet-completo,0.01,0.02,0.8,91000,"0.99,0.81,0.81,0.66,0.66,0.99,0.99,0.99,0.99,0.81,0.66,0.81",habitissimo
barnizar parquet,20,18,-2,260,1.81,http://tumanitas.com/trabajos-de/acuchillar-y-barnizar-parquet,0.02,0.03,0.8,91000,"0.99,0.81,0.81,0.66,0.66,0.99,0.99,0.99,0.99,0.81,0.66,0.81",tumanitas
marcas electrodomesticos,3,3,0,390,0.41,http://www.habitissimo.es/marcas/electrodomesticos,0.05,0.02,0.04,674000,"0.81,0.67,0.81,0.67,0.67,0.67,0.81,0.81,0.81,0.81,0.99,0.81",habitissimo
cuanto cuesta reformar una cocina,4,5,1,260,1.63,http://precio.habitissimo.es/reformas-cocinas,0.03,0.04,0.64,39000,"0.67,0.54,0.67,0.44,0.54,0.44,0.67,0.67,0.67,0.54,0.99,0.82",habitissimo
cuanto cuesta reformar una cocina,9,6,-3,260,1.63,http://planreforma.com/blog/cuanto-cuesta-reformar-una-cocina/,0.22,0.17,0.64,39000,"0.67,0.54,0.67,0.44,0.54,0.44,0.67,0.67,0.67,0.54,0.99,0.82",planreforma
cuanto cuesta reformar una cocina,14,0,0,260,1.63,http://www.hazmeprecio.com/presupuesto/reforma-cocina,0.1,0.12,0.64,39000,"0.67,0.54,0.67,0.44,0.54,0.44,0.67,0.67,0.67,0.54,0.99,0.82",hazmeprecio
cuanto cuesta reformar una cocina,1,2,1,260,1.63,http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/,14.81,10.73,0.64,39000,"0.67,0.54,0.67,0.44,0.54,0.44,0.67,0.67,0.67,0.54,0.99,0.82",redformas
precios aire acondicionado,10,14,4,390,0.79,http://precio.habitissimo.es/aire-acondicionado,0.01,0.01,1,69800000,"0.30,0.36,0.55,0.99,0.67,0.44,0.44,0.30,0.24,0.19,0.30,0.24",habitissimo
reformas baños,1,1,0,720,1.75,http://fotos.habitissimo.es/reformas-banos,0.57,0.93,0.83,938000,"0.99,0.82,0.99,0.82,0.67,0.67,0.82,0.82,0.99,0.82,0.99,0.99",habitissimo
reformas baños,9,9,0,720,1.75,http://tumanitas.com/trabajos-de/reformas-banos,0.61,0.87,0.83,938000,"0.99,0.82,0.99,0.82,0.67,0.67,0.82,0.82,0.99,0.82,0.99,0.99",tumanitas
reformas,18,12,-6,4400,1.61,http://www.habitissimo.es/empresas/reformas-viviendas,0.02,0.03,0.88,61500000,"0.99,0.99,0.99,0.81,0.81,0.67,0.99,0.99,0.99,0.67,0.99,0.99",habitissimo
reformas,4,3,-1,4400,1.61,http://planreforma.com/,9.04,6.94,0.88,61500000,"0.99,0.99,0.99,0.81,0.81,0.67,0.99,0.99,0.99,0.67,0.99,0.99",planreforma
cerramientos de aluminio,12,16,4,720,1.8,http://fotos.habitissimo.es/carpinteria-aluminio,0.01,0.02,0.86,902000,"0.99,0.77,0.37,0.30,0.37,0.37,0.45,0.37,0.68,0.68,0.99,0.99",habitissimo
cerramientos de aluminio,13,0,0,720,1.8,http://precio.habitissimo.es/carpinteria-aluminio,0.01,0.01,0.86,902000,"0.99,0.77,0.37,0.30,0.37,0.37,0.45,0.37,0.68,0.68,0.99,0.99",habitissimo
reformas integrales valencia,5,5,0,390,1.88,http://precio.habitissimo.es/reformas-viviendas/valencia,0.03,0.05,0.65,408000,"0.30,0.24,0.36,0.67,0.24,0.12,0.30,0.44,0.99,0.55,0.44,0.44",habitissimo
pintar salon,16,15,-1,590,1.02,http://www.habitissimo.es/presupuestos/pintar-salon,0,0,0.2,669000,"0.99,0.99,0.99,0.82,0.82,0.99,0.82,0.99,0.82,0.54,0.82,0.82",habitissimo
cerrajeros 24 horas madrid,2,3,1,480,29.46,http://www.cerrajerosmadridd24horas.com/,3.41,4.27,0.95,439000,"0.99,0.67,0.82,0.55,0.55,0.44,0.55,0.55,0.44,0.44,0.44,0.44",cerrajerosmadridd24horas
presupuesto reforma,1,2,1,320,4,http://www.habitissimo.es/presupuestos/reformas,0.25,0.95,0.91,39600000,"0.99,0.66,0.54,0.54,0.44,0.28,0.44,0.54,0.66,0.54,0.66,0.54",habitissimo
presupuesto reforma,2,1,-1,320,4,http://planreforma.com/,1.22,2.33,0.91,39600000,"0.99,0.66,0.54,0.54,0.44,0.28,0.44,0.54,0.66,0.54,0.66,0.54",planreforma
presupuesto reforma,4,4,0,320,4,http://tumanitas.com/,0.64,2.06,0.91,39600000,"0.99,0.66,0.54,0.54,0.44,0.28,0.44,0.54,0.66,0.54,0.66,0.54",tumanitas
presupuesto reforma,10,10,0,320,4,http://www.hazmeprecio.com/,0.57,1.57,0.91,39600000,"0.99,0.66,0.54,0.54,0.44,0.28,0.44,0.54,0.66,0.54,0.66,0.54",hazmeprecio
presupuesto reforma,13,18,5,320,4,http://www.hazmeprecio.com/presupuesto/reforma,0.17,0.47,0.91,39600000,"0.99,0.66,0.54,0.54,0.44,0.28,0.44,0.54,0.66,0.54,0.66,0.54",hazmeprecio
presupuesto reforma,6,8,2,320,4,http://tenders.es/,0.94,3.08,0.91,39600000,"0.99,0.66,0.54,0.54,0.44,0.28,0.44,0.54,0.66,0.54,0.66,0.54",tenders
presupuesto reforma,5,5,0,320,4,http://www.redformas.es/,1.93,3.44,0.91,39600000,"0.99,0.66,0.54,0.54,0.44,0.28,0.44,0.54,0.66,0.54,0.66,0.54",redformas
presupuesto reforma,11,12,1,320,4,http://www.3presupuestos.com/,3.39,5.56,0.91,39600000,"0.99,0.66,0.54,0.54,0.44,0.28,0.44,0.54,0.66,0.54,0.66,0.54",3presupuestos
reformar piso,9,8,-1,390,2.31,http://www.habitissimo.es/presupuestos/reformar-piso,0.01,0.04,0.85,13400000,"0.54,0.44,0.66,0.44,0.54,0.54,0.66,0.81,0.81,0.66,0.99,0.81",habitissimo
reformar piso,4,3,-1,390,2.31,http://planreforma.com/blog/cuanto-cuesta-reformar-un-piso/,0.8,0.88,0.85,13400000,"0.54,0.44,0.66,0.44,0.54,0.54,0.66,0.81,0.81,0.66,0.99,0.81",planreforma
reformar piso,11,11,0,390,2.31,http://tumanitas.com/trabajos-de/reforma-vivienda,0.52,0.97,0.85,13400000,"0.54,0.44,0.66,0.44,0.54,0.54,0.66,0.81,0.81,0.66,0.99,0.81",tumanitas
aire acondicionado malaga,10,10,0,210,1.38,http://www.habitissimo.es/empresas/aire-acondicionado/malaga,0.01,0.01,0.73,725000,"0.54,0.67,0.67,0.82,0.99,0.54,0.44,0.36,0.28,0.36,0.36,0.44",habitissimo
instalacion termo electrico,12,11,-1,260,0.93,http://www.habitissimo.es/presupuestos/instalar-termo-electrico,0,0,0.59,176000,"0.67,0.44,0.54,0.54,0.54,0.54,0.54,0.67,0.82,0.82,0.99,0.82",habitissimo
instalacion termo electrico,13,12,-1,260,0.93,http://www.habitissimo.es/presupuestos/instalar-termo-electrico/barcelona,0,0,0.59,176000,"0.67,0.44,0.54,0.54,0.54,0.54,0.54,0.67,0.82,0.82,0.99,0.82",habitissimo
parquet balear,4,3,-1,260,0.98,http://www.habitissimo.es/parquetbalear,0.03,0.02,0.15,38000,"0.81,0.81,0.81,0.66,0.66,0.66,0.81,0.81,0.81,0.81,0.99,0.99",habitissimo
empresa de reformas en madrid,15,13,-2,320,4.54,http://www.habitissimo.es/empresas/reformas/madrid,0,0.01,0.84,59900000,"0.81,0.44,0.44,0.67,0.67,0.54,0.81,0.67,0.99,0.67,0.35,0.54",habitissimo
cerrajeros baratos madrid,2,2,0,260,12.47,http://www.cerrajerosmadridd24horas.com/,1.85,0.97,0.93,212000,"0.99,0.82,0.67,0.44,0.36,0.44,0.54,0.82,0.67,0.82,0.44,0.23",cerrajerosmadridd24horas
cerrajeros madrid,3,3,0,5400,24.62,http://www.cerrajerosmadridd24horas.com/,26.61,27.8,0.83,490000,"0.99,0.99,0.99,0.99,0.82,0.82,0.82,0.99,0.82,0.82,0.67,0.67",cerrajerosmadridd24horas
toldos alicante,12,12,0,320,0.67,http://www.habitissimo.es/empresas/toldos/alicante,0,0,0.8,554000,"0.67,0.81,0.81,0.99,0.81,0.54,0.67,0.54,0.35,0.23,0.44,0.54",habitissimo
toldos alicante,13,13,0,320,0.67,http://www.habitissimo.es/presupuestos/toldos/alicante,0,0,0.8,554000,"0.67,0.81,0.81,0.99,0.81,0.54,0.67,0.54,0.35,0.23,0.44,0.54",habitissimo
instalacion de calefaccion,12,13,1,260,2.71,http://www.habitissimo.es/presupuestos/calefaccion,0,0.01,0.88,539000,"0.67,0.44,0.35,0.28,0.28,0.23,0.44,0.54,0.67,0.54,0.99,0.81",habitissimo
persianas mallorquinas,10,0,0,390,0.64,http://www.habitissimo.es/presupuestos/persianas-mallorquinas-aluminio,0.01,0.01,0.61,88000,"0.67,0.81,0.81,0.81,0.99,0.81,0.81,0.81,0.81,0.54,0.81,0.81",habitissimo
persianas mallorquinas,14,10,-4,390,0.64,http://www.habitissimo.es/persianas-mallorquinas_s,0,0,0.61,88000,"0.67,0.81,0.81,0.81,0.99,0.81,0.81,0.81,0.81,0.54,0.81,0.81",habitissimo
toldos torrente,9,9,0,390,0.68,http://www.habitissimo.es/toldos-torrente,0.01,0.01,0.14,82000,"0.99,0.99,0.99,0.99,0.81,0.54,0.54,0.54,0.44,0.44,0.44,0.54",habitissimo
electricistas,2,3,1,880,4.38,http://www.reparalia.es/electricistas,0.41,5.4,0.81,1550000,"0.88,0.88,0.88,0.88,0.72,0.59,0.88,0.88,0.99,0.99,0.99,0.88",reparalia
electricistas,5,5,0,880,4.38,http://rbtelectricistasmadrid.es/,4.94,1.87,0.81,1550000,"0.88,0.88,0.88,0.88,0.72,0.59,0.88,0.88,0.99,0.99,0.99,0.88",rbtelectricistasmadrid
electricistas,5,5,0,880,4.38,http://rbtelectricistasmadrid.es/,4.94,1.87,0.81,1550000,"0.88,0.88,0.88,0.88,0.72,0.59,0.88,0.88,0.99,0.99,0.99,0.88",rbtelectricistasmadrid
electricistas,6,6,0,880,4.38,http://www.servi-madrid24.com/,9.75,5.83,0.81,1550000,"0.88,0.88,0.88,0.88,0.72,0.59,0.88,0.88,0.99,0.99,0.99,0.88",servimadrid24
electricistas,8,8,0,880,4.38,http://www.electricistasmadrid.eu/,9.74,3.7,0.81,1550000,"0.88,0.88,0.88,0.88,0.72,0.59,0.88,0.88,0.99,0.99,0.99,0.88",electricistasmadrid
electricistas,3,2,-1,880,4.38,http://www.electricistabarato.es/,33.7,41.49,0.81,1550000,"0.88,0.88,0.88,0.88,0.72,0.59,0.88,0.88,0.99,0.99,0.99,0.88",electricistabarato
electricistas,9,9,0,880,4.38,http://ecoelectricistasmadrid.es/,10.64,5.69,0.81,1550000,"0.88,0.88,0.88,0.88,0.72,0.59,0.88,0.88,0.99,0.99,0.99,0.88",ecoelectricistasmadrid
electricistas,11,10,-1,880,4.38,http://www.hrzelectricistasmadrid.com/,20.37,10.09,0.81,1550000,"0.88,0.88,0.88,0.88,0.72,0.59,0.88,0.88,0.99,0.99,0.99,0.88",hrzelectricistasmadrid
toldos en sevilla,9,8,-1,590,1.06,http://www.habitissimo.es/presupuestos/toldos/sevilla,0.02,0.02,0.77,568000,"0.72,0.99,0.72,0.72,0.59,0.39,0.59,0.48,0.39,0.39,0.48,0.39",habitissimo
servicio tecnico electrodomesticos,19,18,-1,260,2.52,https://www.hogar-soluciones.es/servicios/servicio_Tecnico,0.14,0.25,0.84,454000,"0.99,0.54,0.67,0.67,0.82,0.67,0.67,0.54,0.82,0.67,0.54,0.44",hogarsoluciones
reformas de baños,1,1,0,1900,2.02,http://fotos.habitissimo.es/reformas-banos,1.5,2.85,0.84,859000,"0.66,0.55,0.66,0.45,0.34,0.45,0.55,0.55,0.83,0.55,0.99,0.99",habitissimo
reformas de baños,15,15,0,1900,2.02,http://tumanitas.com/precios-de-reformas/reformas-banos,0.27,0.44,0.84,859000,"0.66,0.55,0.66,0.45,0.34,0.45,0.55,0.55,0.83,0.55,0.99,0.99",tumanitas
reformar una casa,16,12,-4,260,1.95,http://planreforma.com/presupuesto-reforma/,0.03,0.03,0.78,13600000,"0.82,0.44,0.36,0.54,0.54,0.82,0.99,0.99,0.82,0.67,0.82,0.82",planreforma
reformar una casa,17,13,-4,260,1.95,http://planreforma.com/,0.03,0.02,0.78,13600000,"0.82,0.44,0.36,0.54,0.54,0.82,0.99,0.99,0.82,0.67,0.82,0.82",planreforma
reformar una casa,18,0,0,260,1.95,http://planreforma.com/calculador-reforma/,0.02,0.02,0.78,13600000,"0.82,0.44,0.36,0.54,0.54,0.82,0.99,0.99,0.82,0.67,0.82,0.82",planreforma
toldos precios,6,7,1,480,0.66,http://precio.habitissimo.es/toldos/valencia,0.04,0.02,1,1070000,"0.82,0.99,0.99,0.99,0.82,0.54,0.54,0.44,0.19,0.15,0.44,0.54",habitissimo
toldos precios,5,6,1,480,0.66,http://precio.habitissimo.es/toldos,0.04,0.02,1,1070000,"0.82,0.99,0.99,0.99,0.82,0.54,0.54,0.44,0.19,0.15,0.44,0.54",habitissimo
reformas cocinas barcelona,3,4,1,260,3.09,http://precio.habitissimo.es/reformas-cocinas/barcelona,0.03,0.11,0.74,473000,"0.36,0.44,0.36,0.99,0.36,0.28,0.28,0.19,0.15,0.19,0.19,0.24",habitissimo
carpinteria aluminio barcelona,7,7,0,260,2.19,http://www.habitissimo.es/presupuestos/carpinteria-aluminio/barcelona,0.01,0.03,0.96,447000,"0.54,0.67,0.54,0.44,0.44,0.28,0.44,0.54,0.67,0.81,0.81,0.99",habitissimo
cerrajero 24 horas madrid,2,2,0,210,39.79,http://www.cerrajerosmadridd24horas.com/,1.49,2.52,0.97,224000,"0.99,0.65,0.54,0.65,0.65,0.54,0.54,0.65,0.99,0.65,0.81,0.81",cerrajerosmadridd24horas
electricista,5,3,-2,2400,3.19,http://www.reparalia.es/electricistas,0.43,4.13,0.77,12400000,"0.53,0.44,0.53,0.53,0.53,0.44,0.99,0.81,0.67,0.67,0.81,0.67",reparalia
electricista,12,13,1,2400,3.19,http://rbtelectricistasmadrid.es/,3.5,0.96,0.77,12400000,"0.53,0.44,0.53,0.53,0.53,0.44,0.99,0.81,0.67,0.67,0.81,0.67",rbtelectricistasmadrid
electricista,12,13,1,2400,3.19,http://rbtelectricistasmadrid.es/,3.5,0.96,0.77,12400000,"0.53,0.44,0.53,0.53,0.53,0.44,0.99,0.81,0.67,0.67,0.81,0.67",rbtelectricistasmadrid
electricista,8,9,1,2400,3.19,http://www.servi-madrid24.com/,15.96,6.95,0.77,12400000,"0.53,0.44,0.53,0.53,0.53,0.44,0.99,0.81,0.67,0.67,0.81,0.67",servimadrid24
