Keyword,Position,Previous Position,Search Volume,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp,geo
rejas de ventanas,14,14,140,0.67,http://www.habitissimo.es/presupuestos/poner-rejas-ventanas,0.00,0.00,0.60,708000,"0.99,0.82,0.82,0.82,0.82,0.65,0.65,0.99,0.82,0.53,0.99,0.99",1428333456,nogeo
pladur barato,14,13,140,0.46,http://www.habitissimo.es/pladur-muy-barato,0.00,0.00,0.18,345000,"0.23,0.18,0.13,0.13,0.23,0.18,0.28,0.28,0.44,0.44,0.99,0.99",1428110627,nogeo
fotos de escaleras,14,0,140,0.15,http://fotos.habitissimo.es/escaleras/mediterraneo,0.00,0.00,0.35,10600000,"0.67,0.52,0.67,0.43,0.43,0.52,0.67,0.52,0.67,0.52,0.99,0.99",1428284986,nogeo
iva reformas,14,16,140,0.00,http://preguntas.habitissimo.es/pregunta/tipo-de-iva-a-aplicar-en-reformas,0.00,0.00,0.03,756000,"0.99,0.65,0.82,0.65,0.82,0.53,0.82,0.82,0.82,0.53,0.99,0.99",1428692868,nogeo
la plataforma de la construcción madrid,14,0,140,0.00,http://www.habitissimo.es/la-plataforma-de-la-construccion/distribuidores/madrid,0.00,0.00,0.04,7630000,"0.36,0.18,0.23,0.13,0.13,0.18,0.23,0.28,0.44,0.99,0.82,0.28",1428170406,geo
como abrir una tienda de ropa,14,14,140,0.62,http://preguntas.habitissimo.es/pregunta/como-abrir-tienda-de-ropa,0.00,0.00,0.79,790000,"0.82,0.82,0.82,0.53,0.65,0.65,0.82,0.82,0.82,0.65,0.99,0.82",1428265131,geo
merkamueble barcelona,14,0,140,0.14,http://www.habitissimo.es/merkamueble-terrassa,0.00,0.00,0.14,63000,"0.18,0.13,0.13,0.10,0.13,0.44,0.23,0.67,0.99,0.54,0.36,0.23",1428327941,geo
azulejos y pavimentos huelva,14,14,140,2.31,http://www.habitissimo.es/azulejosypavimentoshuelva,0.00,0.00,0.11,102000,"0.82,0.99,0.82,0.82,0.65,0.82,0.99,0.82,0.65,0.53,0.53,0.82",1428304734,geo
marmolistas,14,14,140,0.45,http://www.habitissimo.es/empresas/marmolistas,0.00,0.00,0.73,362000,"0.82,0.65,0.65,0.99,0.99,0.41,0.65,0.65,0.82,0.82,0.99,0.82",1428165466,nogeo
suelo barato,14,11,140,0.54,http://www.habitissimo.es/presupuestos/suelo-barato,0.00,0.00,0.45,4200000,"0.82,0.53,0.82,0.82,0.65,0.65,0.82,0.82,0.99,0.53,0.82,0.65",1428351698,nogeo
torres oscuras,14,14,140,0.00,http://www.habitissimo.es/construcciones-torres-oscuras-s-l,0.00,0.00,0.01,508000,"0.99,0.54,0.44,0.36,0.36,0.23,0.28,0.18,0.13,0.10,0.13,0.23",1428732190,geo
mudanzas castellon,14,15,140,3.58,http://www.habitissimo.es/presupuestos/portes-y-pequenas-mudanzas/castellon,0.00,0.00,0.95,384000,"0.43,0.52,0.52,0.99,0.52,0.43,0.52,0.67,0.81,0.52,0.67,0.52",1428304969,geo
l habitatge vic,14,14,140,0.11,http://www.habitissimo.es/lhabitatge,0.00,0.00,0.06,82000,"0.67,0.43,0.67,0.52,0.67,0.52,0.67,0.67,0.52,0.52,0.81,0.99",1428110803,geo
zara home tenerife,14,17,140,0.00,http://www.habitissimo.es/zara-home-tenerife-castillo,0.00,0.00,0.00,99000,"0.35,0.35,0.35,0.42,0.54,0.54,0.35,0.42,0.65,0.54,0.99,0.65",1428746336,geo
bigmat fontecha,14,17,140,0.00,http://www.habitissimo.es/bigmat-fontecha-materiales-de-construccion,0.00,0.00,0.01,4000,"0.65,0.65,0.82,0.65,0.65,0.82,0.82,0.99,0.82,0.82,0.82,0.82",1428110238,nogeo
lacar un mueble,14,14,140,0.00,http://www.habitissimo.es/presupuestos/lacar-muebles,0.00,0.00,0.03,258000,"0.65,0.82,0.82,0.65,0.65,0.82,0.82,0.82,0.82,0.53,0.65,0.99",1428419923,nogeo
saunier duval madrid,14,13,140,7.19,http://www.habitissimo.es/saunier-duval/distribuidores/madrid,0.00,0.01,0.92,373000,"0.99,0.99,0.65,0.65,0.65,0.53,0.99,0.99,0.99,0.82,0.99,0.82",1428149778,geo
canalones aluminio,14,19,140,2.97,http://www.habitissimo.es/presupuestos/canalones-aluminio,0.00,0.00,0.66,384000,"0.27,0.27,0.35,0.81,0.99,0.99,0.35,0.65,0.42,0.35,0.81,0.42",1428400153,nogeo
como forrar un armario empotrado,14,15,140,0.60,http://www.habitissimo.es/presupuestos/forrar-armario-empotrado,0.00,0.00,0.14,47000,"0.42,0.42,0.42,0.35,0.42,0.35,0.35,0.42,0.54,0.54,0.99,0.81",1428154388,nogeo
persianas granada,14,14,140,1.07,http://www.habitissimo.es/presupuestos/persianas/granada,0.00,0.00,0.55,498000,"0.67,0.81,0.99,0.67,0.99,0.67,0.81,0.81,0.52,0.52,0.52,0.52",1428132216,geo
luzete alcala de henares,14,13,140,0.17,http://www.habitissimo.es/empresas/iluminacion/madrid/alcala-de-henares,0.00,0.00,0.07,0,"0.81,0.99,0.33,0.67,0.67,0.43,0.52,0.43,0.81,0.81,0.67,0.24",1428218483,geo
tapizar un sillon,14,0,140,0.41,http://www.habitissimo.es/presupuestos/tapizar-sofa/guadalajara,0.00,0.00,0.34,198000,"0.82,0.53,0.82,0.53,0.65,0.82,0.82,0.99,0.99,0.65,0.99,0.99",1428132247,nogeo
electrodomesticos granada,14,14,140,0.92,http://www.habitissimo.es/empresas/reparacion-electrodomesticos/granada,0.00,0.00,0.36,585000,"0.81,0.43,0.52,0.52,0.52,0.52,0.81,0.81,0.67,0.67,0.99,0.81",1428333767,geo
como hacer un pozo,14,14,140,0.70,http://www.habitissimo.es/presupuestos/hacer-pozo,0.00,0.00,0.42,19200000,"0.82,0.65,0.99,0.82,0.82,0.99,0.65,0.65,0.41,0.53,0.65,0.82",1428260786,nogeo
empresas ingenieria madrid,14,14,140,0.81,http://www.habitissimo.es/empresas/ingenieros/madrid,0.00,0.00,0.60,729000,"0.82,0.99,0.53,0.41,0.82,0.65,0.99,0.82,0.82,0.53,0.99,0.99",1428381971,geo
azulejos valencia,14,14,140,0.56,http://www.habitissimo.es/empresas/azulejos/valencia,0.00,0.00,0.37,536000,"0.99,0.67,0.81,0.81,0.67,0.67,0.67,0.81,0.81,0.52,0.67,0.67",1428247342,geo
abrir una tienda de ropa,14,17,140,0.28,http://preguntas.habitissimo.es/pregunta/como-abrir-tienda-de-ropa,0.00,0.00,0.60,703000,"0.82,0.65,0.82,0.65,0.53,0.53,0.99,0.99,0.82,0.82,0.82,0.82",1428236423,geo
puertas en malaga,14,12,140,0.51,http://www.habitissimo.es/presupuestos/lacar-puertas/malaga,0.00,0.00,0.78,939000,"0.82,0.65,0.99,0.82,0.82,0.65,0.82,0.53,0.82,0.65,0.82,0.99",1428750810,geo
muebles salgar,14,12,140,0.12,http://www.habitissimo.es/salgar/distribuidores/2,0.00,0.00,0.42,123000,"0.67,0.67,0.81,0.52,0.67,0.52,0.52,0.81,0.99,0.67,0.81,0.99",1428391712,nogeo
mudanzas en marbella,14,13,140,2.35,http://www.habitissimo.es/presupuestos/portes-y-pequenas-mudanzas/malaga/marbella,0.00,0.00,0.78,356000,"0.99,0.65,0.54,0.65,0.54,0.35,0.35,0.99,0.65,0.42,0.27,0.54",1428136624,geo
empresas constructoras en madrid,14,14,140,1.37,http://www.habitissimo.es/empresas/constructores/madrid,0.00,0.00,0.66,580000,"0.81,0.33,0.52,0.52,0.52,0.43,0.67,0.67,0.43,0.52,0.81,0.99",1428376447,geo
licencia de apertura barcelona,14,16,140,1.63,http://www.habitissimo.es/presupuestos/licencias-de-apertura/barcelona/barcelona,0.00,0.00,0.94,511000,"0.08,0.10,0.19,0.23,0.06,0.10,0.08,0.08,0.15,0.67,0.99,0.67",1428555425,geo
hipermueble ubeda,14,15,140,0.03,http://www.habitissimo.es/tifon-hipermueble-ubeda,0.00,0.00,0.17,4000,"0.42,0.35,0.35,0.54,0.54,0.65,0.54,0.81,0.54,0.54,0.99,0.81",1428131827,geo
humedad en barcelona,14,15,140,1.58,http://www.habitissimo.es/presupuestos/humedad/barcelona,0.00,0.00,0.45,697000,"0.15,0.15,0.15,0.35,0.67,0.99,0.44,0.10,0.19,0.19,0.15,0.06",1428285246,geo
hacer barbacoa de obra,14,17,140,0.33,http://www.habitissimo.es/presupuestos/construir-barbacoa,0.00,0.00,0.07,449000,"0.43,0.52,0.52,0.99,0.99,0.99,0.52,0.33,0.33,0.52,0.67,0.99",1428783791,nogeo
diseñar cocina online,14,14,140,0.71,http://www.habitissimo.es/presupuestos/disenar-cocina,0.00,0.00,0.62,507000,"0.35,0.19,0.42,0.42,0.42,0.54,0.54,0.81,0.65,0.35,0.99,0.99",1428247643,nogeo
tanatorio torrelavega,14,17,140,0.02,http://fotos.habitissimo.es/foto/tanatorio-torrelavega-cafeteria_342390,0.00,0.00,0.05,43000,"0.52,0.43,0.99,0.43,0.81,0.52,0.67,0.43,0.52,0.67,0.81,0.52",1428559692,geo
teka zaragoza,19,17,320,1.18,http://www.habitissimo.es/presupuestos/lavavajillas-teka/zaragoza,0.00,0.00,0.17,404000,"0.82,0.54,0.67,0.67,0.82,0.67,0.99,0.99,0.67,0.99,0.99,0.99",1428845938,geo
ventanas pvc baratas,18,17,320,0.67,http://precio.habitissimo.es/carpinteria-pvc/madrid,0.00,0.00,0.84,222000,"0.54,0.28,0.54,0.54,0.44,0.44,0.54,0.54,0.54,0.54,0.81,0.99",1428424613,nogeo
porches rusticos,18,15,320,0.50,http://fotos.habitissimo.es/foto/porches-rusticos_492317,0.00,0.00,0.30,308000,"0.44,0.44,0.44,0.44,0.54,0.66,0.54,0.66,0.36,0.28,0.66,0.99",1428760996,nogeo
porches de madera precios,19,0,320,0.61,http://www.habitissimo.es/presupuestos/porche-madera,0.00,0.00,0.75,230000,"0.54,0.67,0.67,0.99,0.36,0.19,0.19,0.19,0.28,0.19,0.28,0.28",1428659927,nogeo
empresas limpieza barcelona,18,0,320,2.65,http://www.habitissimo.es/empresas/limpieza/barcelona/barcelona,0.00,0.00,0.94,2620000,"0.99,0.67,0.67,0.81,0.99,0.35,0.67,0.81,0.54,0.67,0.54,0.54",1428261119,geo
servicio tecnico ferroli barcelona,20,0,320,6.21,http://www.habitissimo.es/ferroli/distribuidores/barcelona,0.00,0.00,0.93,181000,"0.04,0.03,0.03,0.03,0.06,0.06,0.04,0.09,0.37,0.99,0.45,0.06",1428433631,geo
allpe,20,18,320,0.07,http://www.habitissimo.es/allpe-ingenieria-y-medioambiente,0.00,0.00,0.07,160000,"0.54,0.54,0.66,0.54,0.44,0.44,0.36,0.44,0.81,0.54,0.66,0.99",1428333579,nogeo
teka sevilla,19,15,320,1.14,http://www.habitissimo.es/presupuestos/lavavajillas-teka/sevilla/sevilla,0.00,0.00,0.30,474000,"0.99,0.67,0.67,0.67,0.67,0.67,0.82,0.82,0.99,0.99,0.99,0.82",1428586491,geo
mobles la garriga,19,20,320,0.21,http://www.habitissimo.es/mobles-ciurans,0.00,0.00,0.64,90000,"0.67,0.54,0.67,0.54,0.44,0.67,0.67,0.67,0.81,0.67,0.99,0.81",1428808311,nogeo
muebles marcos salamanca,20,19,320,0.16,http://www.habitissimo.es/muebles-marcos,0.00,0.00,0.43,475000,"0.99,0.67,0.82,0.82,0.82,0.54,0.82,0.82,0.99,0.82,0.99,0.82",1428547889,geo
precio gasoil calefaccion hoy,20,19,320,0.46,http://preguntas.habitissimo.es/pregunta/cual-es-el-tipo-de-calefaccion-adecuada-para-vivienda-unifamiliar-en-el-campo,0.00,0.00,0.53,56000,"0.48,0.21,0.14,0.09,0.11,0.09,0.11,0.26,0.59,0.99,0.72,0.32",1428804032,nogeo
poner papel pintado,19,18,320,0.00,http://www.habitissimo.es/presupuestos/poner-papel-pintado,0.00,0.00,0.14,485000,"0.99,0.82,0.67,0.67,0.82,0.67,0.82,0.82,0.99,0.82,0.99,0.99",1428424735,nogeo
persianas valencia,20,0,320,1.44,http://www.habitissimo.es/presupuestos/reparar-persianas/valencia,0.00,0.00,0.77,564000,"0.67,0.67,0.54,0.67,0.67,0.54,0.67,0.99,0.67,0.99,0.67,0.67",1428641771,geo
adoquines precio,19,0,320,0.56,http://www.habitissimo.es/presupuestos/pavimentar-con-adoquines,0.00,0.00,0.49,429000,"0.99,0.81,0.44,0.15,0.54,0.67,0.67,0.67,0.54,0.54,0.54,0.81",1428693157,nogeo
suministros la guardia,18,18,320,0.00,http://www.habitissimo.es/www-laguardia-sa-com,0.00,0.00,0.01,470000,"0.99,0.82,0.82,0.99,0.82,0.67,0.82,0.99,0.82,0.67,0.67,0.67",1428296302,nogeo
ikea hospitalet de llobregat,19,18,320,0.03,http://www.habitissimo.es/ikea-hospitalet,0.00,0.00,0.13,134000,"0.12,0.15,0.24,0.24,0.66,0.99,0.81,0.24,0.54,0.81,0.66,0.44",1428728103,nogeo
chimeneas bronpi,20,0,320,0.16,http://www.habitissimo.es/bronpi/distribuidores,0.00,0.00,0.83,80000,"0.44,0.28,0.28,0.24,0.24,0.24,0.44,0.54,0.99,0.81,0.99,0.81",1428309715,geo
muebles de entrada ikea,19,18,320,0.18,http://www.habitissimo.es/ideas/19-mejores-hacks-ikea,0.00,0.00,0.49,511000,"0.67,0.44,0.54,0.54,0.28,0.28,0.81,0.99,0.99,0.54,0.44,0.67",1428284864,nogeo
reparacion de aire acondicionado,18,18,320,3.46,http://www.habitissimo.es/presupuestos/reparar-aire-acondicionado,0.00,0.00,0.80,785000,"0.28,0.99,0.81,0.99,0.99,0.54,0.44,0.24,0.28,0.24,0.28,0.28",1428415596,nogeo
marcas de televisores,18,0,320,0.51,http://www.habitissimo.es/marcas/televisores,0.00,0.00,0.37,2360000,"0.54,0.35,0.54,0.67,0.54,0.44,0.54,0.54,0.81,0.99,0.81,0.81",1428265435,nogeo
tainco,19,0,320,0.00,http://www.habitissimo.es/tainco-reus-reus,0.00,0.00,0.00,20000,"0.99,0.67,0.81,0.67,0.67,0.54,0.54,0.67,0.67,0.54,0.54,0.54",1428650188,nogeo
cambiar correa persiana,18,0,320,5.93,http://www.habitissimo.es/presupuestos/alava/vitoria-gasteiz/cambiar-de-lado-correa-de-persiana,0.00,0.00,0.21,41000,"0.54,0.44,0.54,0.67,0.81,0.99,0.67,0.81,0.67,0.54,0.99,0.81",1428360773,nogeo
silestone precio,20,0,320,0.39,http://preguntas.habitissimo.es/pregunta/cuanto-costaria-cambiar-encimeras-de-silestone,0.00,0.00,0.43,405000,"0.67,0.44,0.67,0.36,0.24,0.24,0.19,0.19,0.44,0.36,0.44,0.99",1428318214,nogeo
nou habitat,20,0,320,0.03,http://www.habitissimo.es/nou-habitat,0.00,0.00,0.06,501000,"0.54,0.67,0.54,0.44,0.54,0.44,0.67,0.54,0.67,0.54,0.81,0.99",1428765536,nogeo
calderas beretta,20,0,320,1.52,http://www.habitissimo.es/beretta/distribuidores,0.00,0.00,0.99,267000,"0.81,0.54,0.44,0.44,0.35,0.35,0.54,0.81,0.99,0.99,0.99,0.81",1428597735,nogeo
arboles de sombra,19,0,320,0.11,http://www.habitissimo.es/ideas/que-arboles-elegir-para-tener-sombra-en-el-jardin,0.00,0.00,0.23,643000,"0.81,0.67,0.81,0.67,0.67,0.99,0.81,0.54,0.54,0.44,0.54,0.54",1428265559,nogeo
casas de madera tenerife,20,0,320,0.14,http://www.habitissimo.es/empresas/construccion-casas/santa-cruz-de-tenerife,0.00,0.00,0.67,645000,"0.67,0.67,0.81,0.67,0.67,0.81,0.81,0.67,0.67,0.44,0.99,0.81",1428496148,geo
cocinas bulthaup,19,16,320,0.73,http://www.habitissimo.es/bulthaup/distribuidores,0.00,0.00,0.40,32000,"0.82,0.67,0.82,0.67,0.67,0.54,0.82,0.82,0.82,0.82,0.99,0.99",1428836583,nogeo
saltoki catalogo,20,19,320,0.02,http://www.habitissimo.es/saltoki,0.00,0.00,0.05,2000,"0.24,0.24,0.36,0.30,0.19,0.16,0.19,0.24,0.36,0.44,0.99,0.67",1428203579,nogeo
contador de gas,18,18,320,0.71,http://preguntas.habitissimo.es/pregunta/contador-gas-natural-en-interior-vivienda-en-aseo,0.00,0.00,0.22,1690000,"0.67,0.44,0.44,0.35,0.35,0.23,0.67,0.67,0.99,0.81,0.99,0.81",1428361163,nogeo
casas prefabricadas hormigon valencia,11,10,20,0.15,http://precio.habitissimo.es/construccion-casas-prefabricadas,0.00,0.00,0.71,83000,"0.75,0.75,0.50,0.50,0.50,0.50,0.99,0.75,0.50,0.25,0.50,0.50",1428615660,geo
roca distribuidores,11,0,20,0.00,http://www.habitissimo.es/roca/distribuidores/valencia,0.00,0.00,0.32,462000,"0.33,0.33,0.67,0.33,0.33,0.67,0.33,0.67,0.67,0.67,0.67,0.99",1428761557,nogeo
decoradors barcelona,11,9,20,0.68,http://www.habitissimo.es/empresas/decoradores/barcelona,0.00,0.00,0.85,18000,"0.80,0.60,0.40,0.20,0.20,0.20,0.40,0.60,0.40,0.99,0.20,0.60",1428510963,geo
mueble cocina rustico,11,8,20,0.00,http://www.habitissimo.es/muebles-cocina-rustico_s,0.00,0.00,0.21,592000,"0.75,0.25,0.50,0.50,0.75,0.50,0.25,0.50,0.75,0.25,0.99,0.25",1428442280,nogeo
pergolas de aluminio imitacion madera,11,0,20,1.84,http://www.habitissimo.es/presupuestos/pergola-aluminio/malaga,0.00,0.00,0.74,60000,"0.75,0.50,0.99,0.99,0.99,0.99,0.25,0.50,0.25,0.25,0.50,0.50",1428092364,nogeo
ideas para decorar un bar de tapas,11,11,20,0.07,http://www.habitissimo.es/presupuestos/valencia/rafelcofer/decoracion-de-un-bar-de-tapas,0.00,0.00,0.38,110000,"0.75,0.25,0.25,0.50,0.25,0.25,0.25,0.50,0.50,0.50,0.99,0.75",1428156132,nogeo
marcas colchones viscoelasticos,11,9,20,0.73,http://www.habitissimo.es/marcas/colchones,0.00,0.00,0.83,21000,"0.99,0.99,0.99,0.67,0.99,0.67,0.99,0.33,0.67,0.33,0.67,0.99",1428501784,nogeo
servicio domestico mallorca,11,12,20,0.63,http://www.habitissimo.es/empresas/servicio-domestico/illes-balears/palma-de-mallorca,0.00,0.00,0.66,124000,"0.67,0.33,0.33,0.33,0.67,0.67,0.33,0.67,0.33,0.33,0.67,0.99",1428347016,nogeo
precio persianas de seguridad,11,13,20,2.83,http://www.habitissimo.es/presupuestos/persianas-seguridad,0.00,0.00,0.83,734000,"0.75,0.50,0.50,0.25,0.50,0.25,0.50,0.25,0.99,0.50,0.99,0.99",1428132021,nogeo
fabrica puertas madrid,11,11,20,0.89,http://www.habitissimo.es/fabricantes-puertas-madrid_s,0.00,0.00,0.95,602000,"0.67,0.33,0.67,0.67,0.99,0.67,0.99,0.99,0.99,0.67,0.67,0.99",1428323305,geo
porche precio,11,0,20,0.51,http://precio.habitissimo.es/construir-porche,0.00,0.00,0.33,8420000,"0.67,0.67,0.67,0.67,0.67,0.99,0.67,0.67,0.67,0.99,0.99,0.67",1428415704,nogeo
instalar calefaccion gas natural,11,12,20,3.33,http://www.habitissimo.es/presupuestos/gas-natural,0.00,0.00,0.89,133000,"0.28,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.43,0.56,0.99,0.99",1428808238,nogeo
chimenea malaga,11,0,20,0.39,http://www.habitissimo.es/presupuestos/chimeneas/malaga,0.00,0.00,0.40,439000,"0.20,0.20,0.20,0.20,0.40,0.20,0.40,0.20,0.40,0.99,0.40,0.40",1428295676,geo
instalacion de mamparas de ducha,11,0,20,1.12,http://www.habitissimo.es/presupuestos/instalar-o-cambiar-mampara-de-bano,0.00,0.00,0.87,195000,"0.99,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.99,0.99",1428371838,nogeo
net valles,11,8,20,0.00,http://www.habitissimo.es/fem-net-valles,0.00,0.00,0.00,10500000,"0.99,0.25,0.50,0.25,0.25,0.25,0.50,0.50,0.50,0.25,0.50,0.25",1428650858,geo
muebles home bilbao,11,10,20,0.15,http://www.habitissimo.es/home-interiores-elcano,0.00,0.00,0.64,414000,"0.99,0.75,0.75,0.99,0.50,0.25,0.25,0.50,0.25,0.25,0.50,0.50",1428788005,geo
casetas de obra para jardin,11,0,20,0.00,http://www.habitissimo.es/presupuestos/sevilla/salteras/hacer-caseta-de-obra-para-jardin,0.00,0.00,0.59,172000,"0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.67,0.67,0.33,0.99,0.33",1428827734,nogeo
reparar cinta de correr,11,12,20,0.18,http://www.habitissimo.es/presupuestos/granada/granada/reparar-cinta-de-correr-1,0.00,0.00,0.43,241000,"0.75,0.50,0.50,0.50,0.75,0.25,0.25,0.50,0.50,0.50,0.99,0.99",1428568637,nogeo
comunidad de pamplona,11,0,20,0.00,http://www.habitissimo.es/presupuestos/ascensor-comunidad/navarra/pamplona-iruna,0.00,0.00,0.01,13200000,"0.50,0.50,0.50,0.25,0.99,0.50,0.50,0.75,0.50,0.25,0.50,0.50",1428675030,geo
gas natural en granada,11,14,20,1.35,http://www.habitissimo.es/empresas/gas/granada,0.00,0.00,0.25,478000,"0.75,0.50,0.50,0.25,0.25,0.25,0.50,0.75,0.50,0.50,0.99,0.75",1428395806,geo
toldos para patios interiores,11,7,20,0.46,http://www.habitissimo.es/presupuestos/toldo-patio,0.00,0.00,0.91,46000,"0.99,0.80,0.60,0.20,0.60,0.40,0.20,0.40,0.20,0.20,0.40,0.20",1428203104,nogeo
piccolo mondo mobiliario infantil,11,11,20,0.00,http://www.habitissimo.es/mobiliario-juvenil-piccolo-mondo_s,0.00,0.00,0.60,3000,"0.99,0.40,0.60,0.40,0.20,0.20,0.60,0.40,0.40,0.40,0.40,0.20",1428415586,nogeo
precio proyectado poliuretano,11,9,20,0.02,http://www.habitissimo.es/presupuestos/proyectar-espuma-poliuretano,0.00,0.00,0.65,125000,"0.67,0.33,0.67,0.67,0.67,0.67,0.33,0.33,0.33,0.33,0.99,0.67",1428114870,nogeo
calderas mixtas de leña y gasoil,11,11,20,0.54,http://www.habitissimo.es/presupuestos/a-coruna/a-coruna/caldera-mixta-gasoil-lena-1,0.00,0.00,0.65,12000,"0.14,0.14,0.14,0.14,0.14,0.14,0.28,0.14,0.43,0.99,0.71,0.14",1428679209,nogeo
puertas correderas cocinas,11,10,20,0.95,http://www.habitissimo.es/presupuestos/puerta-corredera-cocina,0.00,0.00,0.36,382000,"0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.50,0.50,0.25,0.99,0.50",1428111021,nogeo
canalones de aluminio lacado,11,9,20,0.60,http://www.habitissimo.es/presupuestos/canalones-aluminio,0.00,0.00,0.34,46000,"0.25,0.50,0.50,0.50,0.75,0.99,0.99,0.75,0.50,0.25,0.25,0.50",1428429423,nogeo
maderas albert badalona,11,12,20,0.03,http://www.habitissimo.es/empresas/materiales-construccion/barcelona/badalona,0.00,0.00,0.05,68000,"0.40,0.40,0.60,0.99,0.80,0.80,0.20,0.20,0.20,0.20,0.20,0.40",1428241142,geo
muebles de baño bizkaia,11,11,20,0.46,http://www.habitissimo.es/muebles-bano-vizcaya_s,0.00,0.00,0.79,201000,"0.75,0.75,0.50,0.99,0.75,0.50,0.50,0.75,0.50,0.75,0.50,0.75",1428400217,nogeo
constructoras en tenerife,11,0,20,0.00,http://www.habitissimo.es/presupuestos/constructora/santa-cruz-de-tenerife,0.00,0.00,0.45,352000,"0.50,0.25,0.50,0.50,0.75,0.25,0.75,0.75,0.75,0.50,0.99,0.50",1428097403,geo
mecanismos toldos,11,9,20,0.00,http://www.habitissimo.es/mecanismos-toldos_s,0.00,0.00,0.87,269000,"0.33,0.67,0.67,0.99,0.33,0.33,0.33,0.33,0.67,0.33,0.67,0.33",1428274177,nogeo
pintar comedor colores,11,14,20,0.00,http://fotos.habitissimo.es/foto/salon-comedor-pintado-en-dos-colores-a-juego_467772,0.00,0.00,0.00,579000,"0.20,0.20,0.20,0.40,0.20,0.40,0.20,0.99,0.20,0.20,0.20,0.20",1428295722,nogeo
instalacion de puertas correderas,11,10,20,0.68,http://www.habitissimo.es/presupuestos/instalar-puerta-corredera-empotrada,0.00,0.00,0.76,606000,"0.99,0.67,0.33,0.67,0.33,0.33,0.67,0.33,0.99,0.99,0.99,0.99",1428462307,nogeo
andamios en barcelona,11,0,20,1.07,http://www.habitissimo.es/presupuestos/alquiler-andamios/barcelona/barcelona,0.00,0.00,0.91,420000,"0.75,0.50,0.25,0.50,0.99,0.25,0.50,0.50,0.50,0.50,0.50,0.99",1428409046,geo
chimeneas en mallorca,11,10,20,0.41,http://www.habitissimo.es/chimeneas-palma-de-mallorca_s,0.00,0.00,0.80,267000,"0.50,0.25,0.25,0.25,0.25,0.25,0.25,0.50,0.99,0.75,0.75,0.75",1428329434,geo
mudanza tenerife,11,11,20,1.47,http://www.habitissimo.es/presupuestos/mudanzas/santa-cruz-de-tenerife,0.00,0.00,0.75,309000,"0.33,0.33,0.99,0.99,0.99,0.67,0.67,0.99,0.99,0.67,0.67,0.99",1428721954,geo
empresa de impermeabilizaciones,11,0,20,2.27,http://www.habitissimo.es/empresas/impermeabilizaciones/pontevedra,0.00,0.00,0.91,820000,"0.99,0.33,0.67,0.33,0.33,0.33,0.67,0.67,0.99,0.33,0.99,0.99",1428227611,nogeo
viessmann barcelona,11,8,20,2.16,http://www.habitissimo.es/viessmann/distribuidores/barcelona,0.00,0.00,0.82,356000,"0.25,0.25,0.25,0.25,0.25,0.25,0.50,0.99,0.75,0.50,0.75,0.99",1428251765,geo
armarios muebles la fabrica,11,14,20,0.13,http://www.habitissimo.es/fabrica-de-armarios-a-medida-y-fabrica-de-muebles-a-medida-vicmas,0.00,0.00,0.79,456000,"0.67,0.33,0.33,0.33,0.99,0.33,0.99,0.67,0.67,0.33,0.99,0.67",1428736587,nogeo
puertas correderas para garajes,11,18,20,0.81,http://www.habitissimo.es/puerta-garaje-corredera_s,0.00,0.00,0.89,508000,"0.33,0.99,0.33,0.33,0.33,0.99,0.99,0.67,0.67,0.33,0.67,0.99",1428305074,nogeo
inteca sl,11,10,20,0.00,http://www.habitissimo.es/inteca-sl,0.00,0.00,0.01,12000,"0.50,0.25,0.75,0.25,0.50,0.25,0.75,0.50,0.75,0.50,0.75,0.99",1428629553,nogeo
muebles de lavabo de obra,11,12,20,1.00,http://fotos.habitissimo.es/foto/mueble-de-obra-con-lavabo-de-sobre-encimera_305498,0.00,0.00,0.56,357000,"0.75,0.25,0.25,0.50,0.25,0.25,0.25,0.25,0.50,0.25,0.25,0.99",1428415830,nogeo
trabajos de reformas,11,0,20,0.78,http://www.habitissimo.es/empresas/otros-trabajos-reformas-viviendas,0.00,0.00,0.85,22500000,"0.67,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.33,0.99,0.67",1428717340,nogeo
piscinas de acero galvanizado,11,14,20,1.26,http://www.habitissimo.es/presupuestos/construir-piscina-acero-galvanizado,0.00,0.00,1.00,269000,"0.40,0.40,0.99,0.80,0.99,0.60,0.20,0.20,0.20,0.20,0.20,0.20",1428199014,nogeo
pergolas en aluminio,11,11,20,0.83,http://www.habitissimo.es/presupuestos/pergola-aluminio,0.00,0.00,1.00,388000,"0.40,0.20,0.20,0.20,0.20,0.20,0.40,0.60,0.99,0.40,0.20,0.20",1428382759,nogeo
instalar domotica en casa,11,12,20,0.34,http://www.habitissimo.es/presupuestos/instalar-domotica,0.00,0.00,0.72,66000,"0.33,0.33,0.33,0.33,0.67,0.99,0.67,0.99,0.99,0.99,0.99,0.99",1428774891,nogeo
